source_row_id,split
2880,test
2881,train
2882,test
2883,train
2884,train
2885,train
2886,validation
2887,train
2888,train
2889,validation
2890,train
2891,train
2892,validation
2893,train
2894,train
2895,train
2896,validation
2897,train
2898,train
2899,test
2900,train
2901,validation
2902,test
2903,test
2904,train
2905,train
2906,train
2907,train
2908,train
2909,train
2910,train
2911,test
2912,train
2913,test
2914,validation
2915,test
2916,validation
2917,train
2918,train
2919,train
2920,validation
2921,test
2922,train
2923,train
2924,test
2925,train
2926,train
2927,train
2928,train
2929,train
2930,train
2931,train
2932,train
2933,train
2934,train
2935,train
2936,train
2937,validation
2938,test
2939,train
2940,train
2941,test
2942,train
2943,test
2944,validation
2945,train
2946,train
2947,train
2948,train
2949,train
2950,validation
2951,train
2952,test
2953,test
2954,validation
2955,test
2956,train
2957,train
2958,train
2959,test
2960,train
2961,validation
2962,test
2963,train
2964,test
2965,validation
2966,train
2967,test
2968,validation
2969,train
2970,validation
2971,train
2972,train
2973,train
2974,train
2975,train
2976,train
2977,train
2978,train
2979,train
2980,train
2981,train
2982,train
2983,test
2984,train
2985,train
2986,test
2987,train
2988,validation
2989,test
2990,train
2991,train
2992,test
2993,train
2994,validation
2995,train
2996,validation
2997,test
2998,train
2999,validation
3000,validation
3001,train
3002,train
3003,test
3004,train
3005,test
3006,train
3007,train
3008,test
3009,train
3010,validation
3011,test
3012,train
3013,test
3014,train
3015,train
3016,train
3017,validation
3018,validation
3019,validation
3020,train
3021,train
3022,train
3023,test
3024,train
3025,train
3026,train
3027,train
3028,train
3029,train
3030,train
3031,train
3032,train
3033,test
3034,test
3035,validation
3036,train
3037,test
3038,train
3039,validation
3040,train
3041,train
3042,validation
3043,test
3044,validation
3045,train
3046,train
3047,validation
3048,test
3049,train
3050,train
3051,train
3052,train
3053,train
3054,train
3055,train
3056,test
3057,validation
3058,test
3059,train
3060,test
3061,train
3062,train
3063,train
3064,train
3065,train
3066,train
3067,test
3068,train
3069,train
3070,validation
3071,train
3072,validation
3073,train
3074,train
3075,train
3076,train
3077,validation
3078,validation
3079,train
3080,train
3081,train
3082,test
3083,test
3084,train
3085,train
3086,train
3087,train
3088,train
3089,train
3090,train
3091,train
3092,validation
3093,train
3094,test
3095,train
3096,train
3097,train
3098,validation
3099,train
3100,train
3101,train
3102,train
3103,train
3104,validation
3105,train
3106,train
3107,train
3108,train
3109,train
3110,validation
3111,train
3112,train
3113,train
3114,train
3115,test
3116,test
3117,validation
3118,train
3119,test
3120,train
3121,validation
3122,train
3123,train
3124,train
3125,train
3126,test
3127,train
3128,train
3129,validation
3130,train
3131,train
3132,test
3133,train
3134,train
3135,train
3136,train
3137,validation
3138,train
3139,train
3140,train
3141,train
3142,train
3143,train
3144,train
3145,train
3146,validation
3147,train
3148,train
3149,train
3150,train
3151,train
3152,validation
3153,train
3154,train
3155,train
3156,test
3157,train
3158,test
3159,test
3160,test
3161,validation
3162,train
3163,train
3164,test
3165,train
3166,validation
3167,test
3168,test
3169,train
3170,train
3171,train
3172,validation
3173,validation
3174,train
3175,train
3176,train
3177,train
3178,validation
3179,test
3180,train
3181,train
3182,validation
3183,train
3184,test
3185,train
3186,validation
3187,train
3188,train
3189,test
3190,train
3191,test
3192,validation
3193,train
3194,train
3195,train
3196,train
3197,train
3198,test
3199,train
3200,train
3201,test
3202,train
3203,train
3204,train
3205,validation
3206,train
3207,test
3208,train
3209,train
3210,train
3211,train
3212,test
3213,train
3214,validation
3215,test
3216,train
3217,train
3218,test
3219,train
3220,train
3221,train
3222,train
3223,test
3224,train
3225,train
3226,train
3227,train
3228,train
3229,test
3230,test
3231,test
3232,train
3233,test
3234,validation
3235,validation
3236,train
3237,train
3238,test
3239,test
3240,train
3241,test
3242,train
3243,validation
3244,test
3245,train
3246,train
3247,test
3248,train
3249,validation
3250,train
3251,validation
3252,train
3253,validation
3254,test
3255,train
3256,test
3257,validation
3258,test
3259,validation
3260,test
3261,train
3262,train
3263,train
3264,validation
3265,train
3266,train
3267,train
3268,train
3269,train
3270,train
3271,train
3272,train
3273,test
3274,validation
3275,train
3276,train
3277,train
3278,train
3279,validation
3280,train
3281,test
3282,validation
3283,validation
3284,validation
3285,test
3286,train
3287,validation
3288,validation
3289,train
3290,train
3291,train
3292,train
3293,train
3294,validation
3295,train
3296,validation
3297,validation
3298,train
3299,train
3300,train
3301,train
3302,train
3303,train
3304,train
3305,train
3306,test
3307,test
3308,train
3309,train
3310,test
3311,train
3312,train
3313,train
3314,train
3315,train
3316,train
3317,train
3318,test
3319,validation
3320,train
3321,train
3322,test
3323,train
3324,train
3325,train
3326,train
3327,validation
3328,validation
3329,train
3330,train
3331,test
3332,train
3333,train
3334,train
3335,train
3336,train
3337,test
3338,validation
3339,test
3340,train
3341,validation
3342,train
3343,validation
3344,validation
3345,test
3346,validation
3347,validation
3348,train
3349,validation
3350,test
3351,validation
3352,train
3353,validation
3354,train
3355,validation
3356,test
3357,train
3358,train
3359,train
3360,validation
3361,test
3362,train
3363,train
3364,train
3365,validation
3366,train
3367,train
3368,train
3369,train
3370,train
3371,train
3372,train
3373,train
3374,train
3375,test
3376,train
3377,train
3378,train
3379,train
3380,train
3381,train
3382,train
3383,train
3384,test
3385,test
3386,train
3387,train
3388,test
3389,test
3390,train
3391,test
3392,train
3393,train
3394,test
3395,train
3396,validation
3397,test
3398,validation
3399,validation
3400,train
3401,validation
3402,train
3403,test
3404,train
3405,train
3406,train
3407,test
3408,train
3409,train
3410,train
3411,train
3412,test
3413,test
3414,train
3415,train
3416,test
3417,validation
3418,test
3419,train
3420,train
3421,train
3422,train
3423,validation
3424,validation
3425,train
3426,test
3427,train
3428,train
3429,test
3430,test
3431,train
3432,train
3433,train
3434,train
3435,validation
3436,train
3437,train
3438,train
3439,train
3440,train
3441,train
3442,train
3443,train
3444,train
3445,train
3446,test
3447,test
3448,validation
3449,train
3450,validation
3451,test
3452,test
3453,test
3454,train
3455,train
3456,train
3457,test
3458,train
3459,train
3460,train
3461,validation
3462,test
3463,test
3464,train
3465,validation
3466,validation
3467,validation
3468,validation
3469,test
3470,train
3471,validation
3472,train
3473,test
3474,validation
3475,train
3476,train
3477,validation
3478,test
3479,test
3480,train
3481,test
3482,train
3483,train
3484,validation
3485,train
3486,train
3487,train
3488,train
3489,train
3490,train
3491,train
3492,train
3493,train
3494,validation
3495,test
3496,test
3497,train
3498,train
3499,validation
3500,train
3501,train
3502,validation
3503,train
3504,train
3505,train
3506,validation
3507,train
3508,train
3509,train
3510,test
3511,validation
3512,train
3513,train
3514,train
3515,train
3516,train
3517,train
3518,validation
3519,train
3520,test
3521,train
3522,test
3523,train
3524,train
3525,test
3526,test
3527,train
3528,train
3529,test
3530,validation
3531,train
3532,train
3533,test
3534,train
3535,train
3536,train
3537,train
3538,train
3539,train
3540,train
3541,train
3542,train
3543,train
3544,test
3545,validation
3546,train
3547,train
3548,validation
3549,validation
3550,validation
3551,validation
3552,train
3553,train
3554,train
3555,train
3556,train
3557,train
3558,train
3559,train
3560,train
3561,validation
3562,train
3563,test
3564,train
3565,validation
3566,validation
3567,train
3568,train
3569,train
3570,train
3571,test
3572,train
3573,validation
3574,train
3575,train
3576,train
3577,validation
3578,train
3579,train
3580,validation
3581,train
3582,validation
3583,train
3584,train
3585,train
3586,train
3587,train
3588,test
3589,validation
3590,train
3591,train
3592,train
3593,validation
3594,validation
3595,train
3596,train
3597,train
3598,train
3599,validation
3600,train
3601,train
3602,train
3603,test
3604,train
3605,train
3606,validation
3607,train
3608,train
3609,train
3610,train
3611,train
3612,train
3613,train
3614,test
3615,train
3616,validation
3617,train
3618,train
3619,train
3620,train
3621,train
3622,train
3623,train
3624,train
3625,train
3626,validation
3627,train
3628,validation
3629,validation
3630,train
3631,train
3632,validation
3633,train
3634,validation
3635,validation
3636,train
3637,train
3638,train
3639,train
3640,train
3641,train
3642,train
3643,train
3644,train
3645,train
3646,train
3647,train
3648,validation
3649,train
3650,test
3651,train
3652,train
3653,train
3654,test
3655,test
3656,train
3657,test
3658,validation
3659,validation
3660,test
3661,train
3662,train
3663,validation
3664,train
3665,test
3666,train
3667,train
3668,train
3669,train
3670,validation
3671,train
3672,train
3673,train
3674,train
3675,test
3676,validation
3677,train
3678,train
3679,train
3680,validation
3681,train
3682,train
3683,validation
3684,test
3685,train
3686,test
3687,train
3688,test
3689,validation
3690,train
3691,train
3692,test
3693,train
3694,train
3695,train
3696,train
3697,validation
3698,train
3699,train
3700,test
3701,train
3702,train
3703,train
3704,train
3705,validation
3706,train
3707,validation
3708,train
3709,train
3710,test
3711,train
3712,train
3713,train
3714,train
3715,train
3716,train
3717,train
3718,train
3719,train
3720,train
3721,train
3722,test
3723,train
3724,train
3725,validation
3726,train
3727,train
3728,validation
3729,train
3730,test
3731,test
3732,train
3733,train
3734,test
3735,test
3736,test
3737,train
3738,train
3739,train
3740,train
3741,train
3742,test
3743,test
3744,train
3745,train
3746,train
3747,validation
3748,test
3749,train
3750,validation
3751,train
3752,train
3753,train
3754,test
3755,validation
3756,train
3757,validation
3758,train
3759,validation
3760,test
3761,train
3762,validation
3763,train
3764,train
3765,test
3766,validation
3767,train
3768,validation
3769,train
3770,train
3771,train
3772,test
3773,train
3774,train
3775,train
3776,train
3777,train
3778,train
3779,train
3780,train
3781,train
3782,validation
3783,test
3784,train
3785,train
3786,train
3787,validation
3788,test
3789,train
3790,train
3791,train
3792,train
3793,train
3794,validation
3795,train
3796,validation
3797,train
3798,train
3799,train
3800,train
3801,train
3802,train
3803,test
3804,train
3805,train
3806,train
3807,train
3808,validation
3809,train
3810,validation
3811,validation
3812,validation
3813,train
3814,train
3815,train
3816,test
3817,train
3818,train
3819,test
3820,test
3821,train
3822,test
3823,test
3824,train
3825,train
3826,train
3827,test
3828,validation
3829,test
3830,train
3831,train
3832,train
3833,test
3834,train
3835,validation
3836,test
3837,train
3838,test
3839,train
3840,train
3841,train
3842,train
3843,validation
3844,train
3845,test
3846,train
3847,train
3848,validation
3849,train
3850,train
3851,test
3852,train
3853,train
3854,train
3855,test
3856,test
3857,validation
3858,test
3859,train
3860,validation
3861,train
3862,test
3863,train
3864,test
3865,train
3866,train
3867,train
3868,test
3869,train
3870,test
3871,train
3872,test
3873,test
3874,train
3875,train
3876,test
3877,validation
3878,train
3879,train
3880,train
3881,train
3882,train
3883,test
3884,train
3885,train
3886,train
3887,test
3888,train
3889,train
3890,train
3891,train
3892,test
3893,train
3894,validation
3895,test
3896,train
3897,train
3898,train
3899,validation
3900,test
3901,train
3902,test
3903,train
3904,validation
3905,train
3906,test
3907,train
3908,train
3909,validation
3910,validation
3911,test
3912,train
3913,train
